canonical_channel_name,display_name,category,stream_url,final_url,source_name,source_page,source_domain,source_file,source_line,status,http_status,content_type,manifest_type,channel_identity_verified,is_primary,fallback_number,is_tokenized,token_expiry,requires_login,requires_referer,referer,requires_user_agent,user_agent,tested_from_bdix,tested_at,notes
Sangsad TV,Sangsad TV,General,https://cdn.appv.jagobd.com:444/c3VydmVyX8RpbEU9Mi8xNy8yMDE0GIDU6RgzQ6NTAgdEoaeFzbF92YWxIZTO0U0ezN1IzMyfvcGVMZEJCTEFWeVN3PTOmdFsaWRtaW51aiPhnPTI/songsodtv-world.stream/playlist.m3u8,https://cdn.appv.jagobd.com:444/c3VydmVyX8RpbEU9Mi8xNy8yMDE0GIDU6RgzQ6NTAgdEoaeFzbF92YWxIZTO0U0ezN1IzMyfvcGVMZEJCTEFWeVN3PTOmdFsaWRtaW51aiPhnPTI/songsodtv-world.stream/playlist.m3u8,Public JagoBD index,https://gist.github.com/mercuriallee/5e900addb0222cdfeba2554a6eda0c63,cdn.appv.jagobd.com:444,,,OFFLINE,,,,SOURCE_CLAIM,NO,,NO,,NO,NO,,NO,,YES,2026-08-20T14:23:49,"Public/open candidate only. No credential, cookie, DRM, MAC/device, or subscription bypass used. Public reachability does not establish redistribution rights."
Sangsad TV,Sangsad TV,General,https://edge01.iptv.digijadoo.net/live/sangsad_tv/chunks.m3u8,https://edge01.iptv.digijadoo.net/live/sangsad_tv/chunks.m3u8,Public IPTV index,https://gist.github.com/omarufulislam/ce723f927d6084a7fa153753a29a5bd2,edge01.iptv.digijadoo.net,,,OFFLINE,,,,SOURCE_CLAIM,NO,,NO,,NO,NO,,NO,,YES,2026-08-20T14:15:07,Public/open candidate added for local testing. No authentication bypass used. Redistribution/hosting rights are not established; do not publish solely because it is reachable.
Sangsad TV,Sangsad TV,General,https://itpolly.iptv.digijadoo.net/live/sangsad_tv/chunks.m3u8,https://itpolly.iptv.digijadoo.net/live/sangsad_tv/chunks.m3u8,Public IPTV index,https://gist.github.com/omarufulislam/ce723f927d6084a7fa153753a29a5bd2,itpolly.iptv.digijadoo.net,,,OFFLINE,,,,SOURCE_CLAIM,NO,,NO,,NO,NO,,NO,,YES,2026-08-20T14:23:59,"Public/open candidate only. No credential, cookie, DRM, MAC/device, or subscription bypass used. Public reachability does not establish redistribution rights."
Somoy TV,Somoy TV,News,http://103.165.93.31:8095/somoyTv/tracks-v1a1/mono.m3u8,http://103.165.93.31:8095/somoyTv/tracks-v1a1/mono.m3u8,bd-playlist-test-results.csv,,103.165.93.31:8095,bdix-bangladesh-working.csv,,WORKING,200,application/vnd.apple.mpegurl,HLS,URL/MANIFEST,YES,,NO,,NO,NO,,NO,,Y,2026-08-20T14:00:18,
Somoy TV,Somoy TV,News,http://bdiptv.net:8080/SomoyTv/tracks-v1a1/mono.m3u8,http://bdiptv.net:8080/SomoyTv/tracks-v1a1/mono.m3u8,bdix-bangladesh-working.csv,,bdiptv.net:8080,bdix-bangladesh-working.csv,,OFFLINE,Network Error,,,NO,NO,,NO,,NO,NO,,NO,,Y,2026-08-20T14:00:22,
Somoy TV,Somoy TV,News,http://bdiptv.net:8080/SomoyTv/tracks-v1a1/mono.m3u8?token=47f69bacd56361e2f60629f74abbc8a6062779e5-0da3ba0722a58aedb68d23bffae20f50-1629045575-1629044775,http://bdiptv.net:8080/SomoyTv/tracks-v1a1/mono.m3u8?token=47f69bacd56361e2f60629f74abbc8a6062779e5-0da3ba0722a58aedb68d23bffae20f50-1629045575-1629044775,bd-playlist-test-results.csv,,bdiptv.net:8080,reports\bd-playlist-test-results.csv,,OFFLINE,Network Error,,,NO,NO,,YES,,NO,NO,,NO,,Y,2026-08-20T14:00:20,
Somoy TV,Somoy TV,News,http://tvsen5.aynaott.com/somoy_tv/index.m3u8,http://tvsen5.aynaott.com/somoy_tv/index.m3u8,bd-playlist-test-results.csv,,tvsen5.aynaott.com,reports\bd-playlist-test-results.csv,,OFFLINE,404,,,NO,NO,,NO,,NO,NO,,NO,,Y,2026-08-20T14:00:18,
Somoy TV,Somoy TV,News,https://bldcmprod-cdn.toffeelive.com/cdn/live/somoy_tv/playlist.m3u8,https://bldcmprod-cdn.toffeelive.com/cdn/live/somoy_tv/playlist.m3u8,bd-playlist-test-results.csv,,bldcmprod-cdn.toffeelive.com,reports\bd-playlist-test-results.csv,,RESTRICTED,403,text/plain,,NO,NO,,NO,,NO,NO,,NO,,Y,2026-08-20T14:00:18,
Star News,Star News,News,https://itcnbd.live/,https://itcnbd.live/,Public directory reference,https://www.starnews.com.bd/tv,itcnbd.live,,,HTML_ONLY,,,,NO,NO,,NO,,NO,NO,,NO,,Y,2026-08-20T14:00:55,Public source page lists Star News; not a direct stream. Official Star News Live TV page uses a YouTube player; no stable direct public HLS verified.
Star News,Star News,News,https://www.starnews.com.bd/tv,https://www.starnews.com.bd/tv,Star News official,https://www.starnews.com.bd/tv,www.starnews.com.bd,,,HTML_ONLY,200,text/html,,YES,NO,,NO,,NO,NO,,NO,,NO,2026-08-20T14:10:35,Official Star News Live TV page uses a YouTube player; no stable direct public HLS verified.
T Sports,T Sports,Sports,https://tvsen5.aynaott.com/TnMn5kZz8aLm/index.m3u8,https://tvsen5.aynaott.com/TnMn5kZz8aLm/index.m3u8,bd-playlist-test-results.csv,,tvsen5.aynaott.com,reports\bd-playlist-test-results.csv,,WORKING,200,application/vnd.apple.mpegurl,HLS,URL/MANIFEST,YES,,NO,,NO,NO,,NO,,Y,2026-08-20T14:02:16,
T Sports,T Sports,Sports,http://bdiptv.net:8080/TSportsSD/tracks-v1a1/mono.m3u8,http://bdiptv.net:8080/TSportsSD/tracks-v1a1/mono.m3u8,bdix-bangladesh-working.csv,,bdiptv.net:8080,bdix-bangladesh-working.csv,,OFFLINE,Network Error,,,NO,NO,,NO,,NO,NO,,NO,,Y,2026-08-20T14:02:20,
T Sports,T Sports,Sports,http://bdiptv.net:8080/TSportsSD/tracks-v1a1/mono.m3u8?token=c22746c538ef9b4cc7ab66dc253f2e8f4b31c9e7-d5b543f5c1ac478191b0a0fa94301d1e-1629049319-1629038519,http://bdiptv.net:8080/TSportsSD/tracks-v1a1/mono.m3u8?token=c22746c538ef9b4cc7ab66dc253f2e8f4b31c9e7-d5b543f5c1ac478191b0a0fa94301d1e-1629049319-1629038519,bd-playlist-test-results.csv,,bdiptv.net:8080,reports\bd-playlist-test-results.csv,,OFFLINE,Network Error,,,NO,NO,,YES,,NO,NO,,NO,,Y,2026-08-20T14:02:18,
T Sports,T Sports,Sports,http://tvsen5.aynaott.com/tnmn5kzz8alm/index.m3u8,http://tvsen5.aynaott.com/tnmn5kzz8alm/index.m3u8,bd-playlist-test-results.csv,,tvsen5.aynaott.com,reports\bd-playlist-test-results.csv,,OFFLINE,404,,,NO,NO,,NO,,NO,NO,,NO,,Y,2026-08-20T14:02:16,
Vokta TV,Vokta TV,General,https://vokta.raytahost.com/live/voktatv/index.m3u8,https://vokta.raytahost.com/live/voktatv/index.m3u8,bd-playlist-test-results.csv,,vokta.raytahost.com,bdix-bangladesh-working.csv,,OFFLINE,The read operation timed out,,,NO,NO,,NO,,NO,NO,,NO,,Y,2026-08-20T14:03:07,
